ProductID;Weight;FatContent;ProductVisibility;ProductType;MRP;OutletID;EstablishmentYear;OutletSize;LocationType;OutletType;OutletSales
FDB59;18.25;Low Fat;0.015341139;Snack Foods;2.000.084;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.984.084
FDY15;18.25;Regular;0.171174491;Dairy;156.463;OUT045;2002;;Tier 2;Supermarket Type1;938.778
NCZ18;;Low Fat;0.325780807;Household;2.527.698;OUT019;1985;Small;Tier 1;Grocery Store;7.610.094
DRO47;10.195;Low Fat;0.112859454;Hard Drinks;114.486;OUT017;2007;;Tier 2;Supermarket Type1;2.490.092
FDW21;5.34;Regular;0.005962753;Snack Foods;1.024.358;OUT035;2004;Small;Tier 2;Supermarket Type1;2.010.716
FDZ14;;Regular;0.047358246;Dairy;1.231.756;OUT027;1985;Medium;Tier 3;Supermarket Type3;39.987.948
FDM09;11.15;Regular;0.086105815;Snack Foods;167.879;OUT045;2002;;Tier 2;Supermarket Type1;2.886.243
FDK43;9.8;Low Fat;0.026882496;Meat;126.302;OUT049;1999;Medium;Tier 1;Supermarket Type1;3.036.048
FDE45;12.1;Low Fat;0.040521714;Fruits and Vegetables;1.785.002;OUT018;2009;Medium;Tier 3;Supermarket Type2;55.521.062
FDR35;;Low Fat;0.020597493;Breads;2.000.742;OUT027;1985;Medium;Tier 3;Supermarket Type3;8.958.339
FDT58;;Low Fat;0.085538477;Snack Foods;1.692.816;OUT027;1985;Medium;Tier 3;Supermarket Type3;35.234.136
FDS57;15.5;Low Fat;0;Snack Foods;141.547;OUT017;2007;;Tier 2;Supermarket Type1;3.006.087
FDF10;15.5;Regular;0;Snack Foods;1.472.418;OUT018;2009;Medium;Tier 3;Supermarket Type2;13.242.762
FDP03;5.15;Regular;0.10239789;Meat;1.221.388;OUT010;1998;;Tier 3;Grocery Store;4.953.552
FDT04;17.25;Low Fat;0;Frozen Foods;375.822;OUT010;1998;;Tier 3;Grocery Store;196.411
NCW53;18.35;Low Fat;0.0304697;Health and Hygiene;1.913.162;OUT013;1987;High;Tier 3;Supermarket Type1;13.469.134
FDA39;6.32;Low Fat;0.021287234;Meat;385.822;OUT010;1998;;Tier 3;Grocery Store;785.644
NCH29;5.51;Low Fat;0.034467286;Health and Hygiene;967.726;OUT035;2004;Small;Tier 2;Supermarket Type1;26.425.602
FDU02;13.35;Low Fat;0.1027194;Dairy;2.288.352;OUT045;2002;;Tier 2;Supermarket Type1;52.678.096
FDN13;;Low Fat;0.266234421;Breakfast;985.358;OUT019;1985;Small;Tier 1;Grocery Store;4.021.432
FDX56;;Regular;0.129668578;Fruits and Vegetables;2.068.638;OUT019;1985;Small;Tier 1;Grocery Store;2.070.638
FDT11;;Regular;0.02923013;Breads;1.894.556;OUT027;1985;Medium;Tier 3;Supermarket Type3;35.673.564
NCC18;;Low Fat;0.176411579;Household;1.732.422;OUT027;1985;Medium;Tier 3;Supermarket Type3;20.693.064
FDA32;14;Low Fat;0.050371508;Fruits and Vegetables;2.147.192;OUT010;1998;;Tier 3;Grocery Store;8.628.768
FDU39;18.85;Low Fat;0.036184755;Meat;585.562;OUT018;2009;Medium;Tier 3;Supermarket Type2;7.703.306
FDV27;;Regular;0.070017381;Meat;893.514;OUT019;1985;Small;Tier 1;Grocery Store;1.771.028
NCW53;18.35;Low Fat;0.030556922;Health and Hygiene;1.906.162;OUT045;2002;;Tier 2;Supermarket Type1;32.710.754
NCZ42;10.5;Low Fat;0.011278535;Household;2.370.248;OUT013;1987;High;Tier 3;Supermarket Type1;54.515.704
FDO46;9.6;Regular;0;Snack Foods;1.910.872;OUT017;2007;;Tier 2;Supermarket Type1;43.490.056
FDQ57;;Low Fat;0.027812304;Snack Foods;147.476;OUT027;1985;Medium;Tier 3;Supermarket Type3;3.368.948
FDZ36;6.035;Regular;0.066051758;Baking Goods;187.724;OUT018;2009;Medium;Tier 3;Supermarket Type2;2.050.664
FDK38;6.65;Low Fat;0.053506996;Canned;1.500.734;OUT018;2009;Medium;Tier 3;Supermarket Type2;35.633.616
FDU51;;Regular;0.096046304;Meat;1.787.028;OUT027;1985;Medium;Tier 3;Supermarket Type3;46.046.728
FDS14;7.285;Low Fat;0.049922304;Dairy;1.569.288;OUT013;1987;High;Tier 3;Supermarket Type1;1.571.288
FDQ40;11.1;Regular;0.036083537;Frozen Foods;1.754.712;OUT049;1999;Medium;Tier 1;Supermarket Type1;29.881.104
FDE20;11.35;Regular;0.005539114;Fruits and Vegetables;167.879;OUT049;1999;Medium;Tier 1;Supermarket Type1;4.074.696
FDH58;12.3;Low Fat;0.036939673;Snack Foods;1.131.834;OUT046;1997;Small;Tier 1;Supermarket Type1;31.099.518
NCK53;11.6;Low Fat;0.037793818;Health and Hygiene;993.042;OUT017;2007;;Tier 2;Supermarket Type1;22.816.966
FDJ44;12.3;Regular;0.106928681;Fruits and Vegetables;1.737.396;OUT017;2007;;Tier 2;Supermarket Type1;36.632.316
FDN22;18.85;Regular;0.138585859;Snack Foods;2.524.724;OUT045;2002;;Tier 2;Supermarket Type1;32.717.412
FDH56;9.8;Regular;0.06407717;Fruits and Vegetables;1.167.492;OUT018;2009;Medium;Tier 3;Supermarket Type2;16.218.888
FDK48;7.445;Low Fat;0.037708542;Baking Goods;747.354;OUT045;2002;;Tier 2;Supermarket Type1;1.128.531
FDQ40;11.1;Regular;0.036020711;Frozen Foods;1.772.712;OUT035;2004;Small;Tier 2;Supermarket Type1;21.092.544
FDH10;21;Low Fat;0.049295686;Snack Foods;1.944.478;OUT035;2004;Small;Tier 2;Supermarket Type1;968.739
FDM21;20.2;Low Fat;0.06449461;Snack Foods;2.592.646;OUT045;2002;;Tier 2;Supermarket Type1;30.919.752
FDX12;18.2;Regular;0.026117345;Baking Goods;2.392.196;OUT045;2002;;Tier 2;Supermarket Type1;31.332.548
FDM51;11.8;Regular;0.025904648;Meat;1.024.674;OUT013;1987;High;Tier 3;Supermarket Type1;2.037.348
FDG09;20.6;Regular;0.080235512;Fruits and Vegetables;1.889.556;OUT010;1998;;Tier 3;Grocery Store;5.632.668
DRD37;9.8;Low Fat;0.013830218;Soft Drinks;45.306;OUT013;1987;High;Tier 3;Supermarket Type1;1.304.968
FDN21;18.6;Low Fat;0.076855628;Snack Foods;1.610.236;OUT046;1997;Small;Tier 1;Supermarket Type1;4.833.708
NCQ06;13;Low Fat;0.041824524;Household;2.567.014;OUT046;1997;Small;Tier 1;Supermarket Type1;28.050.154
FDV52;20.7;Regular;0.12152072;Frozen Foods;1.180.466;OUT046;1997;Small;Tier 1;Supermarket Type1;10.606.194
FDC10;9.8;Regular;0.073289899;Snack Foods;1.208.098;OUT017;2007;;Tier 2;Supermarket Type1;13.256.078
FDX51;9.5;Regular;0.022054553;Meat;1.954.452;OUT035;2004;Small;Tier 2;Supermarket Type1;45.021.396
NCD54;21.1;low fat;0.029054046;Household;1.446.786;OUT049;1999;Medium;Tier 1;Supermarket Type1;2.889.572
NCK18;;Low Fat;0.006665667;Household;1.641.184;OUT027;1985;Medium;Tier 3;Supermarket Type3;37.977.232
FDZ01;8.975;Regular;0.009057132;Canned;104.099;OUT035;2004;Small;Tier 2;Supermarket Type1;2.476.776
FDT48;4.92;Low Fat;0.045955031;Baking Goods;1.991.084;OUT046;1997;Small;Tier 1;Supermarket Type1;21.824.924
FDB40;17.5;Regular;0.007551607;Dairy;1.458.102;OUT049;1999;Medium;Tier 1;Supermarket Type1;18.955.326
NCC07;;Low Fat;0.023835164;Household;1.033.964;OUT027;1985;Medium;Tier 3;Supermarket Type3;30.506.956
FDT52;9.695;Regular;0.047503318;Frozen Foods;2.446.144;OUT049;1999;Medium;Tier 1;Supermarket Type1;31.851.872
FDK09;;Low Fat;0.160665697;Snack Foods;2.275.352;OUT019;1985;Small;Tier 1;Grocery Store;9.161.408
NCQ30;7.725;LF;0.048661041;Household;1.237.414;OUT010;1998;;Tier 3;Grocery Store;1.218.414
FDZ60;;Low Fat;0.208987123;Baking Goods;1.060.596;OUT019;1985;Small;Tier 1;Grocery Store;2.157.192
NCK18;9.6;Low Fat;0.006692529;Household;1.649.184;OUT013;1987;High;Tier 3;Supermarket Type1;29.721.312
FDV11;9.1;Regular;0.136695145;Breads;1.734.054;OUT010;1998;;Tier 3;Grocery Store;875.527
FDR25;17;Regular;0.140311123;Canned;2.656.884;OUT017;2007;;Tier 2;Supermarket Type1;2.649.884
FDB26;14;Regular;0.031330907;Canned;52.364;OUT045;2002;;Tier 2;Supermarket Type1;745.696
DRD01;12.1;Regular;0.061521569;Soft Drinks;558.614;OUT017;2007;;Tier 2;Supermarket Type1;14.367.964
FDG32;19.85;LF;0.176991029;Fruits and Vegetables;2.215.772;OUT017;2007;;Tier 2;Supermarket Type1;35.580.352
FDY49;17.2;Regular;0.0120098;Canned;1.631.184;OUT035;2004;Small;Tier 2;Supermarket Type1;28.070.128
FDD26;8.71;Regular;0.072141818;Canned;1.833.924;OUT035;2004;Small;Tier 2;Supermarket Type1;2.776.386
FDC22;6.89;Regular;0.136984147;Snack Foods;192.682;OUT018;2009;Medium;Tier 3;Supermarket Type2;2.703.148
DRD27;18.75;Low Fat;0;Dairy;979.042;OUT045;2002;;Tier 2;Supermarket Type1;16.864.714
FDA44;;Low Fat;0.052964982;Fruits and Vegetables;57.793;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.754.383
FDW01;14.5;LF;0;Canned;1.544.682;OUT013;1987;High;Tier 3;Supermarket Type1;1.524.682
FDV32;;Low Fat;0.155316936;Fruits and Vegetables;64.151;OUT019;1985;Small;Tier 1;Grocery Store;316.255
FDK32;;Regular;0.048738407;Fruits and Vegetables;1.528.682;OUT027;1985;Medium;Tier 3;Supermarket Type3;50.314.506
NCA05;20.75;Low Fat;0;Health and Hygiene;1.494.734;OUT013;1987;High;Tier 3;Supermarket Type1;2.969.468
FDR10;17.6;Low Fat;0.010031539;Snack Foods;1.615.552;OUT013;1987;High;Tier 3;Supermarket Type1;17.870.072
FDL22;16.85;Low Fat;0.036383293;Snack Foods;910.488;OUT035;2004;Small;Tier 2;Supermarket Type1;10.865.856
FDD10;20.6;Regular;0;Snack Foods;1.781.344;OUT035;2004;Small;Tier 2;Supermarket Type1;3.568.688
FDW25;5.175;LF;0.03736783;Canned;869.224;OUT013;1987;High;Tier 3;Supermarket Type1;2.556.672
FDR47;17.85;Low Fat;0.087604647;Breads;1.969.794;OUT049;1999;Medium;Tier 1;Supermarket Type1;15.606.352
DRF27;8.93;Low Fat;0.028461453;Dairy;152.234;OUT049;1999;Medium;Tier 1;Supermarket Type1;5.053.422
FDQ48;;Regular;0.034244601;Baking Goods;972.726;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.957.452
FDS37;7.655;Low Fat;0.031938828;Canned;1.141.492;OUT035;2004;Small;Tier 2;Supermarket Type1;1.158.492
NCI18;18.35;LF;0.014024028;Household;2.245.746;OUT046;1997;Small;Tier 1;Supermarket Type1;26.924.952
NCJ42;;Low Fat;0.014232071;Household;1.009.332;OUT027;1985;Medium;Tier 3;Supermarket Type3;17.430.644
FDY48;14;Low Fat;0.023730384;Baking Goods;1.043.332;OUT035;2004;Small;Tier 2;Supermarket Type1;14.354.648
FDB39;11.6;Low Fat;0.038578846;Dairy;561.272;OUT049;1999;Medium;Tier 1;Supermarket Type1;6.711.264
DRI37;15.85;Low Fat;0.108036187;Soft Drinks;573.904;OUT018;2009;Medium;Tier 3;Supermarket Type2;7.030.848
FDB58;10.5;Regular;0.013572808;Snack Foods;1.432.154;OUT017;2007;;Tier 2;Supermarket Type1;15.599.694
FDV12;16.7;Regular;0.06082402;Baking Goods;987.384;OUT013;1987;High;Tier 3;Supermarket Type1;17.736.912
NCU06;17.6;Low Fat;0.074345142;Household;230.901;OUT013;1987;High;Tier 3;Supermarket Type1;4.364.319
FDU34;18.25;Low Fat;0.075501241;Snack Foods;1.231.046;OUT018;2009;Medium;Tier 3;Supermarket Type2;2.490.092
FDP31;21.1;Regular;0.16216286;Fruits and Vegetables;622.168;OUT018;2009;Medium;Tier 3;Supermarket Type2;3.835.008
FDV11;9.1;Regular;0.081652352;Breads;1.770.054;OUT035;2004;Small;Tier 2;Supermarket Type1;21.012.648
NCY06;15.25;Low Fat;0.061434045;Household;1.309.968;OUT018;2009;Medium;Tier 3;Supermarket Type2;23.489.424
NCV41;14.35;Low Fat;0.017073332;Health and Hygiene;1.095.228;OUT045;2002;;Tier 2;Supermarket Type1;1.657.842
FDQ52;;Low Fat;0.118806857;Frozen Foods;2.488.434;OUT027;1985;Medium;Tier 3;Supermarket Type3;67.052.718
FDM38;5.885;Regular;0.092694107;Canned;536.982;OUT013;1987;High;Tier 3;Supermarket Type1;15.253.478
FDA14;16.1;Low Fat;0.065183228;Dairy;148.076;OUT046;1997;Small;Tier 1;Supermarket Type1;1464.76
FDB23;;Regular;0.005561538;Starchy Foods;2.240.062;OUT027;1985;Medium;Tier 3;Supermarket Type3;38.370.054
DRH49;19.7;Low Fat;0.024635077;Soft Drinks;841.592;OUT013;1987;High;Tier 3;Supermarket Type1;10.732.696
FDI40;11.5;Regular;0.126313413;Frozen Foods;1.006.358;OUT017;2007;;Tier 2;Supermarket Type1;2.010.716
FDR37;16.5;Regular;0.066383907;Breakfast;1.804.292;OUT045;2002;;Tier 2;Supermarket Type1;21.891.504
FDS16;15.15;Regular;0.066279832;Frozen Foods;147.876;OUT049;1999;Medium;Tier 1;Supermarket Type1;4.540.756
FDT15;12.15;Regular;0.042681522;Meat;184.295;OUT046;1997;Small;Tier 1;Supermarket Type1;2.014.045
FDL32;15.7;Regular;0;Fruits and Vegetables;1.124.544;OUT013;1987;High;Tier 3;Supermarket Type1;12.303.984
FDB39;11.6;Low Fat;0.038736838;Dairy;558.272;OUT017;2007;;Tier 2;Supermarket Type1;14.541.072
FDX40;12.85;Low Fat;0.098910759;Frozen Foods;376.164;OUT013;1987;High;Tier 3;Supermarket Type1;3.089.312
DRD13;15;Low Fat;0.049178998;Soft Drinks;656.168;OUT045;2002;;Tier 2;Supermarket Type1;639.168
FDZ43;11;Regular;0.057011062;Fruits and Vegetables;2.419.512;OUT013;1987;High;Tier 3;Supermarket Type1;29.082.144
DRM59;5.88;Low Fat;0.003589104;Hard Drinks;1.555.998;OUT013;1987;High;Tier 3;Supermarket Type1;16.917.978
NCZ18;7.825;Low Fat;0;Household;2.534.698;OUT017;2007;;Tier 2;Supermarket Type1;68.490.846
FDH52;;Regular;0.043690499;Frozen Foods;602.194;OUT027;1985;Medium;Tier 3;Supermarket Type3;17.337.432
FDM25;10.695;Regular;0.10154201;Breakfast;1.737.712;OUT010;1998;;Tier 3;Grocery Store;1.757.712
NCP05;;Low Fat;0.025164132;Health and Hygiene;1.526.024;OUT027;1985;Medium;Tier 3;Supermarket Type3;6.072.096
FDY38;13.6;Regular;0.119077255;Dairy;231.23;OUT013;1987;High;Tier 3;Supermarket Type1;2330.3
FDO37;8.06;Low Fat;0.021497594;Breakfast;2.303.326;OUT017;2007;;Tier 2;Supermarket Type1;13.861.956
FDV49;;Low Fat;0.025702129;Canned;2.626.226;OUT027;1985;Medium;Tier 3;Supermarket Type3;71.367.102
NCP02;7.105;Low Fat;0.075000682;Household;610.562;OUT010;1998;;Tier 3;Grocery Store;296.281
NCJ19;18.6;LF;0.118419683;Others;583.588;OUT045;2002;;Tier 2;Supermarket Type1;15.459.876
FDW44;9.5;Regular;0.035151215;Fruits and Vegetables;1.718.448;OUT046;1997;Small;Tier 1;Supermarket Type1;2.556.672
FDU56;16.85;LF;0.044414056;Fruits and Vegetables;1.824.266;OUT046;1997;Small;Tier 1;Supermarket Type1;20.286.926
FDZ58;17.85;Low Fat;0.052471995;Snack Foods;1.237.072;OUT017;2007;;Tier 2;Supermarket Type1;2.450.144
FDZ15;13.1;Low Fat;0.020853376;Dairy;1.174.782;OUT013;1987;High;Tier 3;Supermarket Type1;19.068.512
NCI06;11.3;Low Fat;0.047791878;Household;180.766;OUT049;1999;Medium;Tier 1;Supermarket Type1;5.033.448
FDD36;13.3;Low Fat;0.02136022;Baking Goods;1.204.124;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.777.686
FDD56;15.2;Regular;0.103988736;Fruits and Vegetables;1.770.054;OUT045;2002;;Tier 2;Supermarket Type1;36.772.134
FDX27;20.7;Regular;0.114581955;Dairy;943.436;OUT018;2009;Medium;Tier 3;Supermarket Type2;945.436
FDG50;7.405;Low Fat;0.02556185;Canned;897.146;OUT010;1998;;Tier 3;Grocery Store;1.824.292
FDU36;6.15;Low Fat;0.046459438;Baking Goods;1.005.384;OUT018;2009;Medium;Tier 3;Supermarket Type2;16.751.528
FDJ15;11.35;Regular;0.023322478;Dairy;1.825.608;OUT046;1997;Small;Tier 1;Supermarket Type1;33.076.944
FDG32;19.85;Low Fat;0.175962247;Fruits and Vegetables;2.230.772;OUT035;2004;Small;Tier 2;Supermarket Type1;17.790.176
FDV15;;Low Fat;0.255929096;Meat;1.033.648;OUT019;1985;Small;Tier 1;Grocery Store;3.115.944
FDS28;8.18;Regular;0.082333019;Frozen Foods;581.588;OUT013;1987;High;Tier 3;Supermarket Type1;3.435.528
FDU23;12.15;Low Fat;0.021757269;Breads;1.650.184;OUT049;1999;Medium;Tier 1;Supermarket Type1;3.302.368
DRI03;6.03;Low Fat;0.0226994;Dairy;1.764.028;OUT035;2004;Small;Tier 2;Supermarket Type1;42.504.672
FDH28;15.85;Regular;0.110653377;Frozen Foods;369.506;OUT017;2007;;Tier 2;Supermarket Type1;759.012
FDP16;18.6;Low Fat;0.065771529;Frozen Foods;2.457.802;OUT010;1998;;Tier 3;Grocery Store;2.456.802
NCQ29;12;Low Fat;0;Health and Hygiene;2.623.278;OUT017;2007;;Tier 2;Supermarket Type1;15.619.668
NCH30;17.1;Low Fat;0;Household;114.686;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.358.232
FDU31;10.5;Regular;0.024991056;Fruits and Vegetables;2.179.508;OUT046;1997;Small;Tier 1;Supermarket Type1;28.216.604
FDF04;17.5;LF;0.013658248;Frozen Foods;2.563.304;OUT049;1999;Medium;Tier 1;Supermarket Type1;61.999.296
FDZ20;16.1;Low Fat;0.034278413;Fruits and Vegetables;2.552.356;OUT013;1987;High;Tier 3;Supermarket Type1;68.670.612
NCK05;20.1;Low Fat;0;Health and Hygiene;613.536;OUT010;1998;;Tier 3;Grocery Store;1.837.608
FDV23;;Low Fat;0.185306514;Breads;1.256.046;OUT019;1985;Small;Tier 1;Grocery Store;622.523
FDA07;7.55;Regular;0.051794958;Fruits and Vegetables;1.226.072;OUT010;1998;;Tier 3;Grocery Store;1.225.072
FDL03;19.25;Regular;0.027058066;Meat;194.811;OUT013;1987;High;Tier 3;Supermarket Type1;2.749.754
FDX04;19.6;Regular;0.041740902;Frozen Foods;492.376;OUT018;2009;Medium;Tier 3;Supermarket Type2;958.752
FDV19;14.85;Regular;0.035400659;Fruits and Vegetables;1.619.578;OUT018;2009;Medium;Tier 3;Supermarket Type2;14.441.202
FDP22;14.65;Regular;0.099535996;Snack Foods;522.666;OUT018;2009;Medium;Tier 3;Supermarket Type2;6.151.992
FDT34;9.3;Low Fat;0.175336471;Snack Foods;1.070.964;OUT017;2007;;Tier 2;Supermarket Type1;14.727.496
FDZ26;;Regular;0.143319995;Dairy;2.375.222;OUT027;1985;Medium;Tier 3;Supermarket Type3;7.170.666
NCM43;14.5;Low Fat;0.01950565;Others;163.921;OUT049;1999;Medium;Tier 1;Supermarket Type1;2.446.815
DRK35;8.365;Low Fat;0.071846495;Hard Drinks;379.506;OUT046;1997;Small;Tier 1;Supermarket Type1;569.259
FDO20;12.85;Regular;0;Fruits and Vegetables;2.523.382;OUT046;1997;Small;Tier 1;Supermarket Type1;47.944.258
FDO22;13.5;Regular;0.017887238;Snack Foods;79.496;OUT049;1999;Medium;Tier 1;Supermarket Type1;1.438.128
FDM46;7.365;Low Fat;0.159967845;Snack Foods;94.712;OUT046;1997;Small;Tier 1;Supermarket Type1;1.304.968
FDO01;21.1;Regular;0.020718655;Breakfast;1.304.994;OUT046;1997;Small;Tier 1;Supermarket Type1;21.844.898
NCX05;;Low Fat;0.096592065;Health and Hygiene;1.174.492;OUT027;1985;Medium;Tier 3;Supermarket Type3;16.218.888
FDI46;9.5;Low Fat;0.074460855;Snack Foods;2.536.724;OUT049;1999;Medium;Tier 1;Supermarket Type1;5.033.448
FDD11;12.85;Low Fat;0.030789914;Starchy Foods;254.904;OUT017;2007;;Tier 2;Supermarket Type1;3.036.048
FDA32;14;Low Fat;0.030216783;Fruits and Vegetables;2.166.192;OUT018;2009;Medium;Tier 3;Supermarket Type2;30.200.688
FDW32;18.35;Regular;0.094279004;Fruits and Vegetables;863.882;OUT035;2004;Small;Tier 2;Supermarket Type1;15.459.876
FDX22;;Regular;0.04022593;Snack Foods;2.109.928;OUT019;1985;Small;Tier 1;Grocery Store;2.103.928
FDQ47;7.155;Regular;0.168527463;Breads;336.874;OUT045;2002;;Tier 2;Supermarket Type1;10.233.346
FDT07;5.82;Regular;0.077304459;Fruits and Vegetables;257.633;OUT035;2004;Small;Tier 2;Supermarket Type1;4.613.994
NCQ43;17.75;Low Fat;0;Others;1.086.912;OUT018;2009;Medium;Tier 3;Supermarket Type2;12.011.032
FDW07;18;Regular;0.142570104;Fruits and Vegetables;882.514;OUT013;1987;High;Tier 3;Supermarket Type1;15.053.738
FDE35;7.06;Regular;0.043968652;Starchy Foods;576.904;OUT049;1999;Medium;Tier 1;Supermarket Type1;585.904
FDC04;15.6;Low Fat;0.045076878;Dairy;2.413.854;OUT045;2002;;Tier 2;Supermarket Type1;29.002.248
NCW53;;Low Fat;0.030347404;Health and Hygiene;1.925.162;OUT027;1985;Medium;Tier 3;Supermarket Type3;30.786.592
NCG07;12.3;Low Fat;0.052492122;Household;191.053;OUT035;2004;Small;Tier 2;Supermarket Type1;3.415.554
FDQ03;15;Regular;0.077999504;Meat;2.380.248;OUT035;2004;Small;Tier 2;Supermarket Type1;18.961.984
FDV46;18.2;Low Fat;0.012597384;Snack Foods;141.218;OUT013;1987;High;Tier 3;Supermarket Type1;2.936.178
NCM26;20.5;LF;0.023179181;Others;154.034;OUT049;1999;Medium;Tier 1;Supermarket Type1;2.450.144
DRA59;8.27;Regular;0.128126825;Soft Drinks;1.836.924;OUT049;1999;Medium;Tier 1;Supermarket Type1;12.956.468
FDW13;;Low Fat;0.097410707;Canned;527.324;OUT027;1985;Medium;Tier 3;Supermarket Type3;24.927.552
DRF27;8.93;Low Fat;0.028417272;Dairy;154.534;OUT046;1997;Small;Tier 1;Supermarket Type1;2.603.278
FDT12;6.215;Regular;0.049902382;Baking Goods;2.258.062;OUT017;2007;;Tier 2;Supermarket Type1;31.598.868
FDD40;20.25;Regular;0.014823358;Dairy;1.907.162;OUT045;2002;;Tier 2;Supermarket Type1;11.544.972
FDN25;7.895;Regular;0.061424738;Breakfast;577.588;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.145.176
FDE33;19.35;Regular;0.049594299;Fruits and Vegetables;770.644;OUT013;1987;High;Tier 3;Supermarket Type1;22.783.676
NCL29;9.695;Low Fat;0.113939434;Health and Hygiene;1.602.604;OUT046;1997;Small;Tier 1;Supermarket Type1;19.015.248
NCO30;;Low Fat;0.027532258;Household;1.850.608;OUT019;1985;Small;Tier 1;Grocery Store;5.512.824
FDB16;8.21;Low Fat;0.045016894;Dairy;876.198;OUT045;2002;;Tier 2;Supermarket Type1;11.338.574
FDF16;7.3;Low Fat;0.086307051;Frozen Foods;1.468.076;OUT045;2002;;Tier 2;Supermarket Type1;13.302.684
FDL02;20;Regular;0.104083376;Canned;1.074.622;OUT046;1997;Small;Tier 1;Supermarket Type1;3.705.177
FDO13;7.865;Low Fat;0.061154604;Breakfast;1.653.526;OUT049;1999;Medium;Tier 1;Supermarket Type1;11.511.682
DRG27;;Low Fat;0.184035253;Dairy;422.138;OUT019;1985;Small;Tier 1;Grocery Store;406.138
FDX31;20.35;Regular;0.024815024;Fruits and Vegetables;2.340.958;OUT010;1998;;Tier 3;Grocery Store;4.673.916
FDX11;16;Regular;0.106918052;Baking Goods;1.835.634;OUT049;1999;Medium;Tier 1;Supermarket Type1;47.258.484
NCW41;18;Low Fat;0;Health and Hygiene;1.580.604;OUT049;1999;Medium;Tier 1;Supermarket Type1;33.276.684
FDI52;18.7;Low Fat;0.105104552;Frozen Foods;1.217.072;OUT018;2009;Medium;Tier 3;Supermarket Type2;13.475.792
FDN08;;Regular;0.087936752;Fruits and Vegetables;1.159.466;OUT027;1985;Medium;Tier 3;Supermarket Type3;4.124.631
DRD15;10.6;Low Fat;0.056795923;Dairy;2.328.642;OUT046;1997;Small;Tier 1;Supermarket Type1;3.485.463
DRF01;5.655;LF;0.176070535;Soft Drinks;1.440.102;OUT017;2007;;Tier 2;Supermarket Type1;17.497.224
DRH15;;Low Fat;0.19244045;Dairy;439.428;OUT019;1985;Small;Tier 1;Grocery Store;1.318.284
FDX59;10.195;Low Fat;0.051871718;Breads;353.558;OUT018;2009;Medium;Tier 3;Supermarket Type2;2.376.906
FDO37;8.06;Low Fat;0.035780177;Breakfast;2.302.326;OUT010;1998;;Tier 3;Grocery Store;6.930.978
FDY56;16.35;Regular;0.104463896;Fruits and Vegetables;2.271.062;OUT010;1998;;Tier 3;Grocery Store;2.257.062
FDR31;6.46;Regular;0.049162885;Fruits and Vegetables;1.469.102;OUT046;1997;Small;Tier 1;Supermarket Type1;18.955.326
NCH54;13.5;Low Fat;0.072655379;Household;157.792;OUT035;2004;Small;Tier 2;Supermarket Type1;3994.8
NCW06;16.2;Low Fat;0.050442528;Household;1.908.162;OUT045;2002;;Tier 2;Supermarket Type1;26.938.268
NCC18;19.1;Low Fat;0.177992139;Household;1.731.422;OUT018;2009;Medium;Tier 3;Supermarket Type2;29.315.174
DRJ23;;Low Fat;0;Hard Drinks;1.881.872;OUT027;1985;Medium;Tier 3;Supermarket Type3;32.144.824
FDO16;5.48;Low Fat;0.015131684;Frozen Foods;83.025;OUT049;1999;Medium;Tier 1;Supermarket Type1;1.414.825
FDB08;6.055;Low Fat;0.031151714;Fruits and Vegetables;1.587.578;OUT049;1999;Medium;Tier 1;Supermarket Type1;20.859.514
NCZ53;9.6;Low Fat;0.024456797;Health and Hygiene;1.866.214;OUT013;1987;High;Tier 3;Supermarket Type1;32.031.638
DRJ01;6.135;Low Fat;0.192540665;Soft Drinks;1.602.236;OUT010;1998;;Tier 3;Grocery Store;3.222.472
